id,chainId,name,address,lat,lng,tags,updatedAt
store-ganso-aburado-osm-node-10824036978,chain-ganso-aburado,元祖油堂,,35.673018,139.7375807,,2025-09-15T11:49:11.545209+00:00
store-ganso-aburado-osm-node-11359827037,chain-ganso-aburado,元祖油堂,,35.6636663,139.7453253,,2025-09-15T11:49:11.545209+00:00
store-ganso-aburado-osm-node-12162797801,chain-ganso-aburado,元祖油堂 東京ラーメン横丁店,,35.681471,139.7696784,,2025-09-15T11:49:11.545209+00:00
store-ganso-aburado-osm-node-12384207051,chain-ganso-aburado,元祖油堂,,35.6636801,139.7320975,,2025-09-15T11:49:11.545209+00:00
store-ganso-aburado-osm-node-12661904192,chain-ganso-aburado,元祖油堂,,35.8257739,139.9199423,,2025-09-15T11:49:11.545209+00:00
store-ganso-aburado-osm-node-12712780616,chain-ganso-aburado,元祖油堂,,35.2561104,139.1568236,,2025-09-15T11:49:11.545209+00:00
store-ganso-aburado-osm-node-12791671766,chain-ganso-aburado,元祖油堂 油そば,,35.3522902,139.5320119,,2025-09-15T11:49:11.545209+00:00
store-ganso-aburado-osm-node-12806078351,chain-ganso-aburado,元祖油堂 油そば,,35.6000206,139.612169,,2025-09-15T11:49:11.545209+00:00
store-ganso-aburado-osm-node-13124370609,chain-ganso-aburado,元祖油堂,,35.7842722,139.9014064,,2025-09-15T11:49:11.545209+00:00
store-ginten-osm-node-12051909744,chain-ginten,大衆蛇口酒場 ぎん天。銀座コリドー店,,35.6706861,139.7598044,,2025-09-15T11:50:02.643837+00:00
store-gokurakuyu-osm-node-3829283168,chain-gokurakuyu,極楽湯三島店,,35.1107877,138.9077864,,2025-09-15T11:53:42.819711+00:00
store-gokurakuyu-osm-node-4453522989,chain-gokurakuyu,スーパー銭湯・極楽湯 芹が谷店,,35.4176734,139.5644058,,2025-09-15T11:53:42.819711+00:00
store-gokurakuyu-osm-node-4554760789,chain-gokurakuyu,京王高尾山温泉 極楽湯,,35.6321158,139.2692724,,2025-09-15T11:53:42.819711+00:00
store-gokurakuyu-osm-node-5255236626,chain-gokurakuyu,極楽湯東大阪店（平置きＰ無）,,34.6794254,135.5845065,,2025-09-15T11:53:42.819711+00:00
store-gokurakuyu-osm-node-6252635406,chain-gokurakuyu,極楽湯,,35.7081748,139.6139561,,2025-09-15T11:53:42.819711+00:00
store-gokurakuyu-osm-node-6311122860,chain-gokurakuyu,極楽湯鷹山の湯,,37.9369457,140.1234384,,2025-09-15T11:53:42.819711+00:00
store-gokurakuyu-osm-node-6312203352,chain-gokurakuyu,極楽湯福島郡山店,,37.4277049,140.3688232,,2025-09-15T11:53:42.819711+00:00
store-gokurakuyu-osm-node-6313281413,chain-gokurakuyu,極楽湯宇都宮店,,36.5811432,139.9242469,,2025-09-15T11:53:42.819711+00:00
store-gokurakuyu-osm-node-6326673032,chain-gokurakuyu,極楽湯金沢野々市店,,36.5346616,136.6124404,,2025-09-15T11:53:42.819711+00:00
store-gokurakuyu-osm-node-6326817673,chain-gokurakuyu,極楽湯福井店,,36.0747507,136.2386979,,2025-09-15T11:53:42.819711+00:00
store-gokurakuyu-osm-node-6484186866,chain-gokurakuyu,極楽湯宮崎店,,31.919352,131.4264713,,2025-09-15T11:53:42.819711+00:00
store-gokurakuyu-osm-node-6543740550,chain-gokurakuyu,極楽湯福島いわき店,,36.9655498,140.8707962,,2025-09-15T11:53:42.819711+00:00
store-gokurakuyu-osm-node-6544480150,chain-gokurakuyu,極楽湯福島店,,37.753157,140.4583962,,2025-09-15T11:53:42.819711+00:00
store-gokurakuyu-osm-node-6564583113,chain-gokurakuyu,極楽湯津店,,34.7667411,136.5283642,,2025-09-15T11:53:42.819711+00:00
store-gokurakuyu-osm-node-6572363518,chain-gokurakuyu,極楽湯宮崎店（屋上Ｐ）,,31.9193794,131.4263545,,2025-09-15T11:53:42.819711+00:00
store-gokurakuyu-osm-node-6672984003,chain-gokurakuyu,極楽湯柏店,,35.8811214,139.9669916,,2025-09-15T11:53:42.819711+00:00
store-gokurakuyu-osm-node-6710144430,chain-gokurakuyu,極楽湯上尾店,,35.9870062,139.5944181,,2025-09-15T11:53:42.819711+00:00
store-gokurakuyu-osm-node-6715015462,chain-gokurakuyu,極楽湯横浜芹が谷店,,35.4176049,139.5639803,,2025-09-15T11:53:42.819711+00:00
store-gokurakuyu-osm-node-6726649358,chain-gokurakuyu,極楽湯奈良店,,34.6743836,135.8016281,,2025-09-15T11:53:42.819711+00:00
store-gokurakuyu-osm-node-6726961007,chain-gokurakuyu,極楽湯枚方店,,34.8474068,135.694304,,2025-09-15T11:53:42.819711+00:00
store-gokurakuyu-osm-node-6816287185,chain-gokurakuyu,極楽湯 幸手店,,36.0710846,139.7204606,,2025-09-15T11:53:42.819711+00:00
store-gokurakuyu-osm-node-7168788725,chain-gokurakuyu,極楽湯 青森店,,40.7974468,140.7418707,,2025-09-15T11:53:42.819711+00:00
store-gokurakuyu-osm-node-7202918025,chain-gokurakuyu,極楽湯,,36.6409646,138.5093888,,2025-09-15T11:53:42.819711+00:00
store-gokurakuyu-osm-node-8659285885,chain-gokurakuyu,極楽湯 女池店,,37.8932629,139.0451316,,2025-09-15T11:53:42.819711+00:00
store-gokurakuyu-osm-node-9137265268,chain-gokurakuyu,極楽湯,,38.3654444,140.8941583,,2025-09-15T11:53:42.819711+00:00
store-gokurakuyu-osm-node-9936238310,chain-gokurakuyu,スーパー銭湯 極楽湯,,38.1798706,140.8769802,,2025-09-15T11:53:42.819711+00:00
store-gokurakuyu-osm-node-10938995921,chain-gokurakuyu,極楽湯古川店,,38.5572338,140.9479691,,2025-09-15T11:53:42.819711+00:00
store-gokurakuyu-osm-node-11637669569,chain-gokurakuyu,極楽湯,,34.830608,135.4163159,,2025-09-15T11:53:42.819711+00:00
store-gokurakuyu-osm-node-11845924065,chain-gokurakuyu,極楽湯 和光店,,35.7683698,139.6194596,,2025-09-15T11:53:42.819711+00:00
store-gokurakuyu-osm-node-11927248734,chain-gokurakuyu,極楽湯上尾店,,35.9870925,139.5946403,,2025-09-15T11:53:42.819711+00:00
store-gonogo-osm-node-4987972467,chain-gonogo,五の五,,38.2628562,140.8711304,,2025-09-15T12:32:26.624777+00:00
store-gonogo-osm-node-11313851765,chain-gonogo,五の五,,35.008988,135.7701059,,2025-09-15T12:32:26.624777+00:00
store-gonogo-osm-node-12882923794,chain-gonogo,五の五,,35.7103554,139.7754911,,2025-09-15T12:32:26.624777+00:00
store-gracche-gardens-osm-node-297136932,chain-gracche-gardens,グラッチェガーデンズ,,35.4767003,139.6031559,,2025-09-15T12:36:30.567103+00:00
store-gracche-gardens-osm-node-1306490034,chain-gracche-gardens,グラッチェガーデンズ,,35.430446,139.604478,,2025-09-15T12:36:30.567103+00:00
store-gracche-gardens-osm-node-2304903648,chain-gracche-gardens,グラッチェガーデンズ,,35.722604,139.926187,,2025-09-15T12:36:30.567103+00:00
store-gracche-gardens-osm-node-3008363294,chain-gracche-gardens,グラッチェガーデンズ,,35.4031975,139.4220352,,2025-09-15T12:36:30.567103+00:00
store-gracche-gardens-osm-node-4247163990,chain-gracche-gardens,グラッチェガーデンズ,,35.6837794,138.507507,,2025-09-15T12:36:30.567103+00:00
store-gracche-gardens-osm-node-4935164600,chain-gracche-gardens,グラッチェガーデンズ,,35.4686603,139.359232,,2025-09-15T12:36:30.567103+00:00
store-gracche-gardens-osm-node-5325184429,chain-gracche-gardens,グラッチェガーデンズ 岸和田並松店,,34.4674171,135.373127,,2025-09-15T12:36:30.567103+00:00
store-gracche-gardens-osm-node-5406499073,chain-gracche-gardens,グラッチェガーデンズ,,35.7613117,139.6071414,,2025-09-15T12:36:30.567103+00:00
store-gracche-gardens-osm-node-8526974920,chain-gracche-gardens,グラッチェガーデンズ 習志野大久保店 (食べ放題),,35.68948,140.0477569,,2025-09-15T12:36:30.567103+00:00
store-gracche-gardens-osm-node-9117092351,chain-gracche-gardens,グラッチェガーデンズ,,34.6777488,135.0950198,,2025-09-15T12:36:30.567103+00:00
store-gracche-gardens-osm-node-12249335167,chain-gracche-gardens,グラッチェガーデンズ,,35.5970193,139.3027467,,2025-09-15T12:36:30.567103+00:00
store-gran-buffet-osm-node-5006955722,chain-gran-buffet,グランブッフェ,,38.3431552,140.3633703,,2025-09-15T12:39:21.050997+00:00
store-gran-buffet-osm-node-5120976824,chain-gran-buffet,グランブッフェ,,38.1639994,140.8939812,,2025-09-15T12:39:21.050997+00:00
store-gusto-osm-node-288364432,chain-gusto,ガスト,,35.5508394,140.1713853,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-293580208,chain-gusto,ガスト,,35.4842161,139.3317895,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-296157685,chain-gusto,ガスト,,35.6592088,139.4173662,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-297164361,chain-gusto,ハンバーグ ガスト,,35.5245986,139.6410485,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-302164577,chain-gusto,ガスト,,35.5694106,139.7310921,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-303781764,chain-gusto,ガスト,,35.6768493,139.4511365,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-309414266,chain-gusto,ガスト,,35.9299511,139.780607,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-309579786,chain-gusto,ガスト,,35.9894417,139.7543432,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-309590510,chain-gusto,ガスト,,35.8587082,139.796768,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-360180388,chain-gusto,ガスト五日市店,,34.3660286,132.3674778,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-392987430,chain-gusto,ガスト,,35.5506656,140.1720013,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-401948253,chain-gusto,ガスト,,35.5525784,139.7406134,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-415663164,chain-gusto,ガスト,,37.4571588,138.8703952,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-430765013,chain-gusto,ガスト,,35.4357825,139.3568643,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-441509760,chain-gusto,ガスト,,35.5869737,139.6726848,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-528891614,chain-gusto,ガスト,,39.3807428,140.0598765,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-561587156,chain-gusto,ガスト,,35.6724496,139.6516679,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-566588794,chain-gusto,ガスト,,35.7945743,139.9704546,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-582538327,chain-gusto,ガスト,,35.5310157,139.4383811,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-599028572,chain-gusto,ガスト,,35.5980627,139.4701072,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-608091170,chain-gusto,ガスト,,35.7829128,139.6101899,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-663612745,chain-gusto,ガスト,,34.8634265,135.7770817,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-691320564,chain-gusto,ガスト,,35.7034674,139.7359566,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-746436686,chain-gusto,ガスト,,36.3995261,138.247757,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-752145863,chain-gusto,ガスト,,35.7446977,139.5232379,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-764880566,chain-gusto,ガスト,,35.6061066,139.610752,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-765756059,chain-gusto,ガスト,,35.7031175,139.8757709,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-775442521,chain-gusto,ガスト,,43.1212276,141.3543496,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-791502470,chain-gusto,ガスト筑紫通弓田店,,33.5644687,130.4435062,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-829669821,chain-gusto,ステーキガスト,,34.3790327,132.450605,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-890525748,chain-gusto,ガスト,,37.5303377,138.9090418,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-934988589,chain-gusto,ガスト,,35.78576,139.9004481,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-945892241,chain-gusto,ガスト,,35.5103213,139.683025,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-948292862,chain-gusto,ガスト,,37.5176904,139.9272778,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-958154776,chain-gusto,ガスト 尻手駅前店,,35.5314015,139.6835743,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-963463740,chain-gusto,ガスト,,35.3982409,136.8509459,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-980259154,chain-gusto,ガスト,,35.6610503,139.6964832,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-996999243,chain-gusto,ガスト玉川上水店,,35.7348998,139.418352,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1024440692,chain-gusto,ガスト,,37.4002066,140.395816,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1054910564,chain-gusto,ガスト,,35.6695346,139.650654,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1056703916,chain-gusto,ガスト,,35.6418809,139.6569244,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1059236840,chain-gusto,ガスト,,35.6339194,139.6664554,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1069192653,chain-gusto,ガスト,,35.7040392,139.6209799,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1148923786,chain-gusto,ガスト,,35.6473863,139.6214857,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1166458533,chain-gusto,ガスト,,35.7043453,139.5810571,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1191186958,chain-gusto,ガスト,,35.3809523,139.62276,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1192542560,chain-gusto,ガスト,,35.7011694,139.7024476,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1224327335,chain-gusto,ガスト,,35.6680661,139.6499971,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1229246945,chain-gusto,ガスト,,35.6235715,139.7210904,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1239737920,chain-gusto,ガスト,,35.6435874,139.6800453,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1259584865,chain-gusto,ガスト,,35.5820475,139.3619889,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1295560045,chain-gusto,ガスト,,35.7905164,139.9393813,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1309884190,chain-gusto,ガスト,,35.0643407,135.7893192,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1310712573,chain-gusto,ガスト,,35.1465296,137.0255238,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1323154455,chain-gusto,ガスト,,35.1646963,137.0379635,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1330416678,chain-gusto,ガスト,,35.6646559,139.8955846,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1343513452,chain-gusto,ガスト,,35.6388608,139.4993274,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1352616627,chain-gusto,ガスト,,35.6180846,139.4730356,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1371772861,chain-gusto,ガスト,,35.5245379,139.4256783,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1378790075,chain-gusto,ガスト,,35.6479361,139.7448961,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1379557366,chain-gusto,ガスト,,35.7937545,139.8977887,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1387500859,chain-gusto,ガスト,,35.5209565,139.6297591,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1420711347,chain-gusto,ステーキガスト,,35.7592092,139.9366566,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1440911653,chain-gusto,ガスト,,35.5254023,139.6817235,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1444596544,chain-gusto,ガスト,,35.5566359,139.4399491,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1485275481,chain-gusto,ガスト,,35.6961867,139.4463487,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1485650487,chain-gusto,ガスト,,35.6860499,139.4476384,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1489560314,chain-gusto,ガスト,,35.5097319,139.569589,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1492024352,chain-gusto,ガスト,,35.5284619,139.6135562,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1492214405,chain-gusto,ガスト,,35.5348321,139.5880252,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1500358854,chain-gusto,ガスト,,35.730688,139.4610153,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1514100919,chain-gusto,ガスト,,35.7095236,139.4261116,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1599563878,chain-gusto,ガスト,,35.7053264,139.6652664,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1610310972,chain-gusto,ガスト,,35.5041768,139.4111252,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1613190761,chain-gusto,Cafeレストラン ガスト 小作店,,35.7758991,139.30502,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1613190794,chain-gusto,ガスト 青梅河辺店,,35.7826247,139.2941922,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1634039625,chain-gusto,ガスト 柿生店,,35.5778291,139.5061459,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1635256145,chain-gusto,ガスト,,35.7789466,139.3300316,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1637693738,chain-gusto,ガスト,,34.6685394,135.5426116,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1638986486,chain-gusto,ガスト,,34.737429,135.48307,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1670124808,chain-gusto,ガスト,,35.7043396,139.5787007,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1670341517,chain-gusto,ガスト,,35.2865126,136.7884831,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1673403884,chain-gusto,ガスト,,35.6635317,139.6994046,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1678101876,chain-gusto,ガスト,,35.7240479,139.6665408,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1679684880,chain-gusto,ガスト,,35.5319407,139.699654,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1679959854,chain-gusto,ガスト,,35.7188548,139.6527473,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1687831653,chain-gusto,ガスト 新川崎明津店,,35.5669294,139.6378173,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1692823412,chain-gusto,ガスト,,35.7776251,139.6306582,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1705569089,chain-gusto,ガスト,,35.859095,139.6555141,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1718865909,chain-gusto,ガスト,,35.6802222,139.6143274,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1721953818,chain-gusto,ガスト,,35.6576728,139.6960942,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1735342669,chain-gusto,ステーキガスト,,34.9875025,135.7048059,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1737254631,chain-gusto,ステーキガスト,,35.7651345,139.3134224,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1737965958,chain-gusto,ガスト,,35.8254617,139.9355743,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1739262828,chain-gusto,ガスト,,35.6000433,139.6125938,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1739357836,chain-gusto,ガスト,,35.7434719,139.3247605,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1740464061,chain-gusto,ステーキガスト,,35.8176845,139.3758691,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1745607582,chain-gusto,ガスト,,35.1402877,136.8592149,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1749066907,chain-gusto,ステーキガスト,,35.1338,136.8692754,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1749089401,chain-gusto,ガスト,,35.1243493,136.8537186,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1749404800,chain-gusto,ガスト,,35.7263854,139.2613384,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1760401014,chain-gusto,ガスト,,35.6827852,139.6843673,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1762022449,chain-gusto,ガスト,,35.6776041,139.6774084,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1764419736,chain-gusto,ガスト,,35.6265256,139.542559,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1784654436,chain-gusto,ガスト,,35.4581272,139.4993936,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1791772901,chain-gusto,ガスト,,35.6608435,138.5213527,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1795779122,chain-gusto,ガスト,,35.510545,139.4508042,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1798892478,chain-gusto,ステーキガスト,,35.7467094,139.4388841,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1800865793,chain-gusto,ステーキガスト,,35.6689008,139.5442289,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1803433266,chain-gusto,ガスト,,35.6253508,138.5721197,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1807540229,chain-gusto,ガスト,,35.3242739,136.6964676,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1807588435,chain-gusto,ガスト,,35.7127524,139.5415247,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1813343065,chain-gusto,ガスト,,35.6459303,138.6343516,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1819319487,chain-gusto,ガスト,,35.2643726,139.6913444,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1821696738,chain-gusto,ステーキガスト,,35.4548315,139.3586618,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1831548297,chain-gusto,ガスト,,34.6396468,135.5180441,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1851236181,chain-gusto,ガスト,,35.6512891,139.6606443,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1851365000,chain-gusto,ガスト 向ヶ丘遊園駅前店,,35.6162396,139.5641101,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1852762623,chain-gusto,ガスト,,34.6821025,135.8229259,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1854241277,chain-gusto,ガスト,,35.6429195,139.6701286,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1862724806,chain-gusto,ガスト,,35.4516381,139.471657,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1873985792,chain-gusto,ガスト,,35.9100046,139.6647406,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1874213127,chain-gusto,ガスト,,35.1588754,136.8912278,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1874559093,chain-gusto,ガスト,,35.8821248,139.7831856,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1882724662,chain-gusto,ガスト,,33.3225077,130.3960769,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1886611314,chain-gusto,ガスト,,34.5078453,136.7117445,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1889623049,chain-gusto,ガスト,,35.1497892,136.8985575,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1899751484,chain-gusto,ガスト,,36.6812105,139.9590091,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1907902139,chain-gusto,ガスト,,35.5475381,139.7070501,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1908040029,chain-gusto,ガスト,,35.3944632,139.3799699,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1910144310,chain-gusto,ガスト,,35.6937605,139.5590797,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1910628764,chain-gusto,ガスト 川崎大師店,,35.5255052,139.7348517,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1921443824,chain-gusto,ガスト,,35.7504286,139.8029989,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1923592449,chain-gusto,ガスト,,35.6098611,140.1182896,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1924863787,chain-gusto,ステーキガスト,,35.4338093,133.3342201,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1933600729,chain-gusto,ガスト,,35.8439843,139.9540084,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1937152007,chain-gusto,ガスト,,35.6967364,139.9969793,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1937607811,chain-gusto,ガスト,,34.5135912,135.6045111,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1942925582,chain-gusto,ガスト,,36.0177717,139.9949763,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1948739525,chain-gusto,ガスト,,34.7080652,135.5695006,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1949127271,chain-gusto,ガスト,,35.6165146,139.5447432,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1954279553,chain-gusto,ガスト　米子西店,,35.4401995,133.3061822,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1967094356,chain-gusto,ステーキガスト,,35.7212464,139.3354627,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1973310146,chain-gusto,ガスト,,35.7926632,139.6368331,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1975882929,chain-gusto,ガスト,,35.683337,139.5641874,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1976556636,chain-gusto,ガスト,,35.6660954,139.6392587,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1987901997,chain-gusto,ガスト,,35.7450467,139.4906392,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1988601472,chain-gusto,ガスト,,35.779348,139.7698784,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1990328514,chain-gusto,ガスト,,34.3263266,134.0440996,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1990442368,chain-gusto,ガスト,,35.7769608,139.8353183,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1992472344,chain-gusto,ガスト,,35.7858239,139.803192,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-1996735342,chain-gusto,ガスト,,34.7246979,135.4942457,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-2000763769,chain-gusto,ガスト,,34.7307359,137.7216768,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-2007953915,chain-gusto,ガスト,,34.3216683,134.1744565,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-2016379192,chain-gusto,ガスト,,35.6628396,139.8734968,,2025-09-15T12:43:20.077456+00:00
store-gusto-osm-node-2019524003,chain-gusto,ガスト,,34.7578743,135.5506118,,2025-09-15T12:43:20.077456+00:00
